Time,Open,High,Low,Volume,quote_av,trades,tb_base_av,tb_quote_av,Close,year,month,week,dayofweek,hour
2022-04-05 12:00:00,466.83,472.0,466.76,3731.58321,1747575.0160275523,83549,1993.36537,933543.7587412732,467.68,2022,4,14,1,12
2022-04-05 13:00:00,467.68,468.61,463.33,3585.82842,1670881.0711339307,78779,1672.89641,779528.5164837523,464.23,2022,4,14,1,13
2022-04-05 14:00:00,464.23,464.66,457.54,5790.47439,2670337.746555812,99475,2776.01489,1280200.264505685,458.2,2022,4,14,1,14
2022-04-05 15:00:00,458.2,459.2,456.67,2208.25121,1011234.5531900176,53468,1017.93168,466158.4397741841,457.63,2022,4,14,1,15
2022-04-05 16:00:00,457.63,460.22,456.0,2293.19097,1050953.2737716518,58156,1109.74982,508602.3521324212,459.29,2022,4,14,1,16
2022-04-05 17:00:00,459.29,461.91,458.96,2265.56843,1042092.4355676732,46888,1118.10468,514305.7258691433,459.69,2022,4,14,1,17
2022-04-05 18:00:00,459.69,459.87,458.67,832.14477,382216.1597091784,31450,383.39944,176113.30502464078,458.93,2022,4,14,1,18
2022-04-05 19:00:00,458.93,460.5,454.57,3501.10832,1605557.6409967088,69628,1529.94461,701623.379387656,460.32,2022,4,14,1,19
2022-04-05 20:00:00,460.32,461.07,456.27,1648.51855,756872.7531669197,50457,871.31369,400050.9613481813,458.78,2022,4,14,1,20
2022-04-05 21:00:00,458.78,459.58,457.44,898.79551,412419.5630964998,33054,457.88422,210115.11747754543,459.53,2022,4,14,1,21
2022-04-05 22:00:00,459.53,460.5,457.9,772.40231,354646.667588914,30196,370.9214,170319.60181355238,458.54,2022,4,14,1,22
2022-04-05 23:00:00,458.54,458.85,453.53,1849.92296,844465.1747919543,46851,878.022,400817.3301850216,454.97,2022,4,14,1,23
2022-04-06 00:00:00,454.97,455.06,444.12,6450.51922,2909533.8530204124,154759,2792.06187,1259384.0515262897,450.05,2022,4,14,2,0
2022-04-06 01:00:00,450.05,453.65,449.63,1682.29334,759248.0441545636,57397,872.13968,393622.56865097897,451.88,2022,4,14,2,1
2022-04-06 02:00:00,451.88,453.68,451.5,853.14718,385914.3510036863,30839,477.30262,215914.01145654,452.2,2022,4,14,2,2
2022-04-06 03:00:00,452.2,452.89,451.39,741.20798,335167.83852571325,29320,382.48831,172968.84642642806,452.15,2022,4,14,2,3
2022-04-06 04:00:00,452.15,453.75,451.19,880.62253,398600.7281832077,33788,428.32946,193888.5997399836,453.35,2022,4,14,2,4
2022-04-06 05:00:00,453.35,454.44,453.02,740.96483,336152.7711200363,29677,367.94515,166936.72457965952,453.75,2022,4,14,2,5
2022-04-06 06:00:00,453.75,454.82,452.51,1332.43298,604851.8790872497,33923,643.61425,292177.4877382773,454.64,2022,4,14,2,6
2022-04-06 07:00:00,454.64,455.07,452.33,1267.25479,574973.7261521816,33433,639.12529,289992.5887053544,452.76,2022,4,14,2,7
2022-04-06 08:00:00,452.76,453.99,451.77,1219.65814,552582.1774400987,37780,575.22533,260625.3763455144,453.66,2022,4,14,2,8
2022-04-06 09:00:00,453.66,453.93,452.05,847.65329,384207.7324894874,31940,382.19944,173248.34203837925,453.3,2022,4,14,2,9
2022-04-06 10:00:00,453.3,454.53,450.08,2002.85052,905625.8454442576,50777,1006.43855,455091.020582011,450.72,2022,4,14,2,10
2022-04-06 11:00:00,450.72,451.14,446.65,3705.53654,1664457.8812890695,80433,1780.15118,799622.3669376033,448.19,2022,4,14,2,11
2022-04-06 12:00:00,448.19,450.0,446.7,2360.35781,1057689.2816156214,57470,1159.93865,519786.2649044782,447.51,2022,4,14,2,12
2022-04-06 13:00:00,447.51,449.65,441.3,4803.23749,2137595.8602630915,99565,2356.22636,1048608.187166171,441.65,2022,4,14,2,13
2022-04-06 14:00:00,441.65,444.97,437.69,6044.95689,2670219.5297070323,118711,2852.01047,1259821.154620293,442.59,2022,4,14,2,14
2022-04-06 15:00:00,442.59,443.05,437.05,3950.39906,1742509.5548108004,80530,2011.41953,887242.1382290784,441.68,2022,4,14,2,15
2022-04-06 16:00:00,441.68,442.74,435.66,3991.53099,1754187.2014430978,86401,2012.65856,884528.6117666059,437.81,2022,4,14,2,16
2022-04-06 17:00:00,437.81,439.4,433.93,3210.11503,1403876.9984365453,78063,1656.04613,724247.8934824833,438.15,2022,4,14,2,17
2022-04-06 18:00:00,438.15,442.98,431.77,6488.66757,2840872.1350330245,120252,3203.26176,1402464.9730001362,438.37,2022,4,14,2,18
2022-04-06 19:00:00,438.37,439.73,435.27,2771.10858,1213009.2604687389,57828,1383.45862,605598.2422201441,437.54,2022,4,14,2,19
2022-04-06 20:00:00,437.54,440.41,437.25,1358.94246,595906.9662924826,40985,684.76737,300286.7579876018,438.77,2022,4,14,2,20
2022-04-06 21:00:00,438.77,439.99,437.92,982.96036,431327.7038676599,34677,417.16824,183068.0443994588,438.45,2022,4,14,2,21
2022-04-06 22:00:00,438.45,438.65,434.84,1131.17817,494079.0960847177,38437,514.3176000000001,224656.95626741243,435.11,2022,4,14,2,22
2022-04-06 23:00:00,435.11,436.09,431.21,2151.73361,932855.3542340656,55047,988.98939,428774.8469231493,431.7,2022,4,14,2,23
2022-04-07 00:00:00,431.7,435.59,427.27,3743.44955,1612975.5606210935,87580,1635.13474,704558.1234752572,428.94,2022,4,14,3,0
2022-04-07 01:00:00,428.94,434.1,428.68,2229.9679,961954.5377353132,54875,1264.14506,545331.1260265891,433.75,2022,4,14,3,1
2022-04-07 02:00:00,433.75,434.3,431.2,1231.51086,533494.5733564092,37925,589.4144,255347.55724216235,433.5,2022,4,14,3,2
2022-04-07 03:00:00,433.5,434.1,431.57,1260.75246,545959.5752778098,37798,675.60251,292574.743332958,432.94,2022,4,14,3,3
2022-04-07 04:00:00,432.94,434.94,432.1,1174.59279,509186.5802389025,35714,624.58502,270768.07625845633,433.95,2022,4,14,3,4
2022-04-07 05:00:00,433.95,434.65,432.25,1222.55336,530255.3168154501,32445,606.49443,263064.3903647884,434.0,2022,4,14,3,5
2022-04-07 06:00:00,434.0,434.97,433.0,934.11382,405372.9707592707,29203,449.44885,195056.45500785208,433.81,2022,4,14,3,6
2022-04-07 07:00:00,433.81,435.45,433.66,1251.42515,543566.5987084381,36346,692.461,300785.71486159734,434.45,2022,4,14,3,7
2022-04-07 08:00:00,434.45,435.53,434.21,969.22773,421490.34743290057,29068,452.72501,196889.177625931,435.21,2022,4,14,3,8
2022-04-07 09:00:00,435.21,435.21,432.69,1196.87092,519971.1484974349,33902,574.28663,249505.60290392328,434.58,2022,4,14,3,9
2022-04-07 10:00:00,434.58,434.84,433.29,959.90136,416809.0380909736,28591,483.03011,209752.455514724,434.09,2022,4,14,3,10
2022-04-07 11:00:00,434.09,438.34,433.02,2814.47051,1226506.587144652,61138,1475.81968,643151.781960294,437.66,2022,4,14,3,11
2022-04-07 12:00:00,437.66,439.01,435.51,1636.63551,715119.8711281442,48309,809.29049,353626.5590205674,435.55,2022,4,14,3,12
2022-04-07 13:00:00,435.55,436.83,433.3,2273.17802,990145.1397061712,54794,1176.04101,512267.48252655874,436.6,2022,4,14,3,13
2022-04-07 14:00:00,436.6,437.82,433.53,2114.61707,921010.8743555426,54979,1055.46953,459715.3739752396,434.2,2022,4,14,3,14
2022-04-07 15:00:00,434.2,435.72,430.24,2809.13397,1217419.1204221123,64048,1324.8879,574189.781388997,433.31,2022,4,14,3,15
2022-04-07 16:00:00,433.31,434.97,432.66,1572.91119,682618.138882072,41113,731.86929,317631.0928095767,434.94,2022,4,14,3,16
2022-04-07 17:00:00,434.94,436.95,434.72,1639.74431,714610.497533936,40262,891.78588,388655.62370175647,436.57,2022,4,14,3,17
2022-04-07 18:00:00,436.57,438.2,435.14,1640.98052,716690.8796111202,41138,829.43614,362263.3109405516,437.03,2022,4,14,3,18
2022-04-07 19:00:00,437.03,437.72,433.75,1266.65436,551770.1392588168,33167,587.0552,255740.1132521762,433.88,2022,4,14,3,19
2022-04-07 20:00:00,433.88,436.0,433.76,719.68054,312958.34252860426,23141,393.43845,171099.44008608427,435.67,2022,4,14,3,20
2022-04-07 21:00:00,435.67,435.96,432.08,959.30979,417057.6371631227,32991,413.91196,179959.59130987225,435.2,2022,4,14,3,21
2022-04-07 22:00:00,435.2,436.35,434.66,805.61276,350966.71172823175,26730,377.91716,164651.88282363245,436.29,2022,4,14,3,22
2022-04-07 23:00:00,436.29,437.5,434.25,1089.24711,474517.9369176002,34679,573.00954,249635.3171517511,434.44,2022,4,14,3,23
2022-04-08 00:00:00,434.44,435.27,433.05,1009.29322,438062.15685801697,32000,483.46737,209849.98625091568,433.27,2022,4,14,4,0
2022-04-08 01:00:00,433.27,436.47,433.1,1026.10737,446099.4956402957,28523,556.72795,242047.0474800328,436.07,2022,4,14,4,1
2022-04-08 02:00:00,436.07,436.94,435.66,777.47903,339162.0972611715,25506,365.97355,159661.32347171064,436.15,2022,4,14,4,2
2022-04-08 03:00:00,436.15,436.91,435.5,552.45765,240978.5234977817,23234,241.34733,105286.4543708063,436.06,2022,4,14,4,3
2022-04-08 04:00:00,436.06,436.59,434.91,514.97862,224421.80951431225,22505,236.48587,103069.62621549304,435.43,2022,4,14,4,4
2022-04-08 05:00:00,435.43,436.78,434.77,664.14366,289506.66548786295,22477,294.82265,128528.17179883536,436.54,2022,4,14,4,5
2022-04-08 06:00:00,436.54,436.72,434.84,1192.43884,519873.9031999491,29426,502.01722,218879.73712624155,435.73,2022,4,14,4,6
2022-04-08 07:00:00,435.73,437.8,434.16,1561.4029,681309.8528821317,36227,815.44577,355825.84748939954,437.63,2022,4,14,4,7
2022-04-08 08:00:00,437.63,439.7,436.5,2339.89149,1024208.3531431789,51764,1140.4933,499223.582020661,437.0,2022,4,14,4,8
2022-04-08 09:00:00,437.0,437.72,434.99,1238.32916,540427.4074840512,35110,617.90526,269675.0466546699,435.88,2022,4,14,4,9
2022-04-08 10:00:00,435.88,436.21,435.0,892.95801,389055.5413176457,29200,468.7266,204231.2397017849,435.58,2022,4,14,4,10
2022-04-08 11:00:00,435.58,435.61,432.6,1885.17355,818553.1911816804,50463,951.45679,413138.75872092985,432.98,2022,4,14,4,11
2022-04-08 12:00:00,432.98,434.18,430.79,1718.44905,743018.0685202368,44909,769.47256,332714.2742164617,431.51,2022,4,14,4,12
2022-04-08 13:00:00,431.51,431.93,427.51,3641.19827,1565751.4096711327,83891,1757.38807,755705.4414919049,429.06,2022,4,14,4,13
2022-04-08 14:00:00,429.06,438.46,428.88,3953.19621,1713633.5576575804,85731,2269.70295,983881.2490921296,437.5,2022,4,14,4,14
2022-04-08 15:00:00,437.5,439.62,435.87,2412.37189,1055106.6694163224,57444,1183.42334,517608.72200629936,436.48,2022,4,14,4,15
2022-04-08 16:00:00,436.48,437.15,433.95,1495.41591,651241.1856446287,43741,659.98603,287430.58738551976,434.33,2022,4,14,4,16
2022-04-08 17:00:00,434.33,434.57,428.01,3045.57954,1314910.9816587248,72223,1402.83483,605677.2963343615,430.04,2022,4,14,4,17
2022-04-08 18:00:00,430.04,433.2,424.14,5000.30505,2146339.6865256275,102316,2411.2827,1035034.315387358,429.57,2022,4,14,4,18
2022-04-08 19:00:00,429.57,431.92,426.57,1964.31305,842401.6451496716,51026,964.04357,413443.944234968,427.3,2022,4,14,4,19
2022-04-08 20:00:00,427.3,428.7,425.33,1274.49201,544648.5395370048,38774,606.05911,259007.89267304773,427.98,2022,4,14,4,20
2022-04-08 21:00:00,427.98,428.62,424.5,1002.61688,427821.2693044463,37409,471.6053,201247.465147448,425.63,2022,4,14,4,21
2022-04-08 22:00:00,425.63,426.6,422.41,1808.83308,767706.6293642938,56498,829.23684,351956.967077064,423.01,2022,4,14,4,22
2022-04-08 23:00:00,423.01,423.7,421.07,1523.61759,643858.1148279433,47859,650.65858,274970.7354323465,422.52,2022,4,14,4,23
2022-04-09 00:00:00,422.52,424.55,421.6,1408.09674,596001.6505031055,41517,678.60928,287244.2466226653,424.35,2022,4,14,5,0
2022-04-09 01:00:00,424.35,424.66,422.94,753.41319,319521.0079833966,30301,388.81981,164907.95375477689,424.33,2022,4,14,5,1
2022-04-09 02:00:00,424.33,424.48,421.6,899.66743,380626.57629532594,32639,367.16438,155350.49832193472,421.8,2022,4,14,5,2
2022-04-09 03:00:00,421.8,424.39,421.25,1005.62984,425208.9988435514,31564,578.31558,244537.3155078972,423.8,2022,4,14,5,3
2022-04-09 04:00:00,423.8,425.61,423.41,854.16273,362373.9152750096,27171,485.23401,205867.06304590264,424.06,2022,4,14,5,4
2022-04-09 05:00:00,424.06,426.4,424.06,726.25421,308746.7782374636,25262,407.56675,173274.9940149276,425.86,2022,4,14,5,5
2022-04-09 06:00:00,425.86,426.01,423.99,611.86637,260104.07628741147,24196,268.24207,114041.49935108724,424.4,2022,4,14,5,6
2022-04-09 07:00:00,424.4,425.15,423.64,601.68457,255434.2949917508,24680,348.66724,148029.29107736677,424.81,2022,4,14,5,7
2022-04-09 08:00:00,424.81,425.09,423.72,599.39467,254500.9339249181,24597,313.3762,133068.594987051,424.63,2022,4,14,5,8
2022-04-09 09:00:00,424.63,424.85,423.97,480.82385,204116.5355370702,21282,236.6451,100469.97413639267,424.43,2022,4,14,5,9
2022-04-09 10:00:00,424.43,424.85,423.22,589.01232,249954.06220684847,26063,300.30572,127448.5383966422,424.8,2022,4,14,5,10
2022-04-09 11:00:00,424.8,425.4,424.34,585.5026,248711.00686893973,23739,277.06622,117703.94912579896,424.45,2022,4,14,5,11
2022-04-09 12:00:00,424.45,425.22,423.97,712.57097,302631.54453723005,26668,372.75562,158320.82498387055,425.06,2022,4,14,5,12
2022-04-09 13:00:00,425.06,425.19,424.45,581.5279,247063.7560200281,23257,255.43141,108532.65926239162,424.56,2022,4,14,5,13
2022-04-09 14:00:00,424.56,425.0,423.61,897.78165,381076.498879466,30918,430.9936,182952.544568663,424.6,2022,4,14,5,14
2022-04-09 15:00:00,424.6,424.66,421.58,1336.57722,565876.6581884377,38704,564.40769,238969.7178779813,422.6,2022,4,14,5,15
2022-04-09 16:00:00,422.53,425.22,421.83,1233.98827,522624.8799384876,30967,672.0022,284619.3733905586,424.45,2022,4,14,5,16
2022-04-09 17:00:00,424.45,426.13,424.1,699.01053,297176.6053564485,23944,339.1105,144180.02586415922,425.75,2022,4,14,5,17
2022-04-09 18:00:00,425.75,426.31,424.54,441.61166,187847.64408682167,20839,167.45759,71244.36738553413,424.67,2022,4,14,5,18
2022-04-09 19:00:00,424.67,425.83,424.48,614.0946,261026.9137844671,22151,321.78839,136789.41581164143,425.12,2022,4,14,5,19
2022-04-09 20:00:00,425.12,426.38,424.23,424.45489,180408.8559608352,21088,194.46183,82664.90459610184,424.23,2022,4,14,5,20
2022-04-09 21:00:00,424.23,425.84,423.9,430.13616,182779.6772072452,19534,250.56858,106484.09231264023,425.58,2022,4,14,5,21
2022-04-09 22:00:00,425.58,426.34,425.01,444.09087,189021.87478581115,18927,214.32736,91236.84116237173,425.43,2022,4,14,5,22
2022-04-09 23:00:00,425.43,428.0,424.88,1080.30723,460728.9102850851,30342,597.15466,254683.7689869943,427.54,2022,4,14,5,23
2022-04-10 00:00:00,427.54,427.76,425.91,614.62172,262391.3574500324,25420,287.47872,122740.39620436003,426.32,2022,4,14,6,0
2022-04-10 01:00:00,426.32,427.86,425.97,494.67289,211224.10284155424,20045,278.23213,118813.77225952718,427.67,2022,4,14,6,1
2022-04-10 02:00:00,427.67,428.96,427.31,512.70146,219491.3075880384,20606,287.16865,122948.44868790204,428.33,2022,4,14,6,2
2022-04-10 03:00:00,428.33,428.91,427.75,512.0909899999999,219304.77096311963,19592,225.48017,96574.65937938864,427.85,2022,4,14,6,3
2022-04-10 04:00:00,427.85,427.91,427.06,350.20871,149755.26320214194,16975,157.94256,67550.68844899624,427.4,2022,4,14,6,4
2022-04-10 05:00:00,427.4,427.99,426.5,476.15811,203394.25749550745,18409,207.64517,88709.12407209427,426.56,2022,4,14,6,5
2022-04-10 06:00:00,426.56,427.93,426.45,444.85009,190060.22763337256,17735,243.53709,104059.80664995757,427.85,2022,4,14,6,6
2022-04-10 07:00:00,427.85,427.96,425.75,573.83472,245032.4492930185,19504,263.63742,112587.02568022675,426.33,2022,4,14,6,7
2022-04-10 08:00:00,426.33,427.16,425.64,518.84297,221249.959835632,19793,259.07092,110486.16170065476,426.42,2022,4,14,6,8
2022-04-10 09:00:00,426.42,426.56,424.89,635.29251,270512.5530303738,22160,308.96025,131568.64152744086,425.24,2022,4,14,6,9
2022-04-10 10:00:00,425.24,425.63,424.33,597.10781,253865.7407070693,20109,296.32175,125994.55611079496,425.3,2022,4,14,6,10
2022-04-10 11:00:00,425.3,427.15,425.17,619.98094,264197.5151501819,19951,306.46909,130608.9358317378,426.8,2022,4,14,6,11
2022-04-10 12:00:00,426.8,428.5,425.25,1193.11992,509017.1541641693,29359,606.87824,258921.113479116,425.9,2022,4,14,6,12
2022-04-10 13:00:00,425.9,426.63,425.25,568.57179,242165.977015594,22324,273.30928,116418.88800769292,425.75,2022,4,14,6,13
2022-04-10 14:00:00,425.75,427.48,425.41,652.81139,278383.0232430477,23706,349.9875,149257.55810557428,426.98,2022,4,14,6,14
2022-04-10 15:00:00,426.98,427.76,426.5,656.20995,280339.3698992788,22563,345.36259,147552.4251814288,427.47,2022,4,14,6,15
2022-04-10 16:00:00,427.47,427.99,426.59,750.74316,320943.1268108504,24741,359.00734,153486.9930976808,427.84,2022,4,14,6,16
2022-04-10 17:00:00,427.84,433.1,427.84,2453.37291,1054854.760607258,52046,1358.79731,584239.4907524483,431.03,2022,4,14,6,17
2022-04-10 18:00:00,431.03,432.58,430.8,868.39192,374620.4716851373,25412,425.09322,183394.36292297769,431.07,2022,4,14,6,18
2022-04-10 19:00:00,431.07,432.9,430.75,650.97898,281092.5880592862,27093,333.33296,143943.63574340532,432.35,2022,4,14,6,19
2022-04-10 20:00:00,432.35,434.1,431.01,929.48097,401666.04257063946,29079,468.55421,202491.7981665201,431.01,2022,4,14,6,20
2022-04-10 21:00:00,431.01,431.98,426.55,1108.88956,475897.64904976886,33433,478.27993,205273.6650535044,427.06,2022,4,14,6,21
2022-04-10 22:00:00,427.06,427.4,418.68,4414.45383,1869827.4996512749,98144,1812.93418,767915.8975125769,421.12,2022,4,14,6,22
2022-04-10 23:00:00,421.12,424.34,419.8,2293.70673,967299.4784033808,50904,1138.76884,480250.95821416966,421.58,2022,4,14,6,23
2022-04-11 00:00:00,421.58,423.94,417.55,2729.82272,1150710.5098910574,69050,1318.18175,555668.0775292221,423.03,2022,4,15,0,0
2022-04-11 01:00:00,423.03,424.14,421.53,1034.59676,437212.3856424575,31668,513.04114,216817.7671280149,421.59,2022,4,15,0,1
2022-04-11 02:00:00,421.59,422.25,418.0,3757.11732,1579069.3130885994,69748,2319.06112,974680.3611111436,419.29,2022,4,15,0,2
2022-04-11 03:00:00,419.29,421.48,418.28,1331.16362,559163.9646564308,36646,707.59649,297240.3599761767,421.11,2022,4,15,0,3
2022-04-11 04:00:00,421.11,422.83,420.84,994.29185,419455.556812009,26893,561.45155,236865.1630152188,422.59,2022,4,15,0,4
2022-04-11 05:00:00,422.59,423.12,421.83,835.96408,353302.8912465238,22709,437.81759,185044.59241745784,422.87,2022,4,15,0,5
2022-04-11 06:00:00,422.87,423.4,421.53,829.20199,350420.76301364624,24728,417.69247,176527.32339073197,422.5,2022,4,15,0,6
2022-04-11 07:00:00,422.5,423.5,421.61,968.65274,409436.2312856376,26757,498.89525,210886.42918995075,423.05,2022,4,15,0,7
2022-04-11 08:00:00,423.05,423.5,420.79,1457.29216,615485.1804805748,33916,696.82231,294312.88660886855,422.0,2022,4,15,0,8
2022-04-11 09:00:00,422.0,422.02,413.92,3813.12893,1594005.434544013,79675,1645.9874,688085.3494417839,414.16,2022,4,15,0,9
2022-04-11 10:00:00,414.16,416.46,412.15,4369.96597,1812159.3266619616,79765,2130.77106,883609.414517535,415.96,2022,4,15,0,10
2022-04-11 11:00:00,415.96,415.96,409.68,4234.29764,1749061.416898338,77760,1925.52413,795387.5538174318,410.67,2022,4,15,0,11
2022-04-11 12:00:00,410.67,412.46,409.16,2744.34023,1127766.5202103627,54933,1448.30677,595180.7632922129,411.45,2022,4,15,0,12
2022-04-11 13:00:00,411.45,411.84,406.84,4064.87941,1668183.3958765937,76812,1961.25324,804888.1456296899,411.41,2022,4,15,0,13
2022-04-11 14:00:00,411.41,412.2,407.16,2710.43168,1110488.6192337635,57740,1307.96784,535896.9709774137,408.03,2022,4,15,0,14
2022-04-11 15:00:00,408.03,409.9,405.6,2067.3939,842140.8667861852,48070,927.59195,377860.4070073316,405.81,2022,4,15,0,15
2022-04-11 16:00:00,405.81,408.32,404.85,3119.81231,1268710.3617276952,66337,1559.99756,634402.5166253152,407.64,2022,4,15,0,16
2022-04-11 17:00:00,407.64,408.96,402.5,3275.42247,1329588.5145270217,72786,1585.62206,643660.2275435278,404.59,2022,4,15,0,17
2022-04-11 18:00:00,404.59,405.2,402.38,1446.60443,584903.6597028809,40229,754.05622,304896.2332232091,405.1,2022,4,15,0,18
2022-04-11 19:00:00,405.1,405.98,397.7,5235.21519,2105394.2396996985,104884,2085.89667,838876.3391384532,399.85,2022,4,15,0,19
2022-04-11 20:00:00,399.85,402.69,395.0,4367.21223,1742445.959683332,98027,1997.06105,796805.3879336744,398.38,2022,4,15,0,20
2022-04-11 21:00:00,398.38,399.16,392.75,2742.45528,1086197.2956570778,72508,1175.7957,465705.7274097738,393.95,2022,4,15,0,21
2022-04-11 22:00:00,393.95,399.78,392.0,3372.38574,1334967.8652144012,71737,1671.81017,661800.4821393716,397.66,2022,4,15,0,22
2022-04-11 23:00:00,397.66,398.4,393.72,2178.79856,863412.289132409,42666,1014.85412,402176.0407216791,395.3,2022,4,15,0,23
2022-04-12 00:00:00,395.3,398.53,393.57,3031.11925,1199462.2173930306,59589,1465.4198,579900.1994800227,395.44,2022,4,15,1,0
2022-04-12 01:00:00,395.44,397.27,394.08,2082.08447,823396.9298529142,42981,973.09187,384836.8284669545,395.04,2022,4,15,1,1
2022-04-12 02:00:00,395.04,395.5,392.9,1841.21963,726534.8047974668,39132,882.27011,348149.0470224073,394.9,2022,4,15,1,2
2022-04-12 03:00:00,394.9,397.5,394.78,1659.82549,657577.4147186996,35351,899.8179,356492.28471041506,397.47,2022,4,15,1,3
2022-04-12 04:00:00,397.47,399.5,396.24,2174.61794,865743.1748814821,38729,1042.69274,415119.6564102096,399.21,2022,4,15,1,4
2022-04-12 05:00:00,399.21,401.45,398.7,2452.21004,981155.7971831452,51102,1215.05269,486165.8333719716,401.05,2022,4,15,1,5
2022-04-12 06:00:00,401.05,401.86,398.35,2021.83778,809062.1810542108,46833,1018.12066,407422.8950811547,399.35,2022,4,15,1,6
2022-04-12 07:00:00,399.35,401.96,398.66,2751.76562,1101966.6831692825,43574,1326.4807,531210.2388413086,401.84,2022,4,15,1,7
2022-04-12 08:00:00,401.84,403.44,401.08,2081.09475,836710.206422084,39759,1158.9535,465969.5371382574,401.82,2022,4,15,1,8
2022-04-12 09:00:00,401.82,402.45,400.16,1477.44762,593415.6538111141,34210,757.41385,304224.4523819116,402.12,2022,4,15,1,9
2022-04-12 10:00:00,402.12,402.73,400.94,1392.97695,559747.9421986585,36796,595.46986,239292.5812175826,401.5,2022,4,15,1,10
2022-04-12 11:00:00,401.5,404.64,401.05,1990.98708,801867.2304256958,45196,1060.96002,427309.55282787787,403.78,2022,4,15,1,11
2022-04-12 12:00:00,403.78,406.99,401.96,5901.31434,2388433.089723181,92290,2936.22411,1188385.2334426865,406.18,2022,4,15,1,12
2022-04-12 13:00:00,406.18,406.27,401.55,4274.32189,1728986.1201369609,71696,2093.76335,846948.8170570217,404.01,2022,4,15,1,13
2022-04-12 14:00:00,404.01,404.36,398.0,3861.304,1550585.81134503,72830,1800.2371,722932.8441446255,399.9,2022,4,15,1,14
2022-04-12 15:00:00,399.9,403.7,399.59,2427.61727,974083.9806087868,47569,1297.90018,520793.1462946473,401.79,2022,4,15,1,15
2022-04-12 16:00:00,401.79,403.76,399.23,2475.46725,993762.5096514312,49717,1124.14848,451294.0881824928,400.97,2022,4,15,1,16
2022-04-12 17:00:00,400.97,402.27,399.4,1926.53762,771971.121073054,43399,1004.64775,402575.8488783908,400.14,2022,4,15,1,17
2022-04-12 18:00:00,400.14,400.56,396.32,2534.40412,1009786.6258277476,53283,1106.42593,440846.24939654354,396.67,2022,4,15,1,18
2022-04-12 19:00:00,396.67,397.21,392.61,3116.24907,1230567.7621117523,60684,1468.09238,579741.7510906269,393.03,2022,4,15,1,19
2022-04-12 20:00:00,393.03,395.98,392.54,1721.66943,678676.3298480719,39106,800.31271,315491.139432707,395.2,2022,4,15,1,20
2022-04-12 21:00:00,395.2,397.5,394.74,1257.26075,498009.0164765108,33717,650.62636,257726.81326927737,396.93,2022,4,15,1,21
2022-04-12 22:00:00,396.93,399.27,395.55,1631.56329,648577.2124223348,34693,827.51215,328961.49721552926,398.28,2022,4,15,1,22
2022-04-12 23:00:00,398.28,402.89,398.19,1786.12213,714510.5119767442,41551,959.36368,383787.84806180967,400.75,2022,4,15,1,23
2022-04-13 00:00:00,400.75,401.89,398.92,1173.21926,469574.471382204,28455,641.96396,256951.5584375584,399.36,2022,4,15,2,0
2022-04-13 01:00:00,399.36,399.36,395.88,1519.99829,605519.5435300553,35532,787.32052,313653.34873676376,398.83,2022,4,15,2,1
2022-04-13 02:00:00,398.83,401.89,397.06,1300.7161,519772.80399388855,36900,716.67226,286394.86960657046,400.59,2022,4,15,2,2
2022-04-13 03:00:00,400.59,402.75,400.13,959.46905,384820.835952882,26613,499.54801,200366.759707716,400.76,2022,4,15,2,3
2022-04-13 04:00:00,400.76,401.42,399.31,677.83924,271635.41444001044,22314,332.80154,133376.16234120997,401.34,2022,4,15,2,4
2022-04-13 05:00:00,401.34,402.11,400.63,768.44194,308542.2189561118,22857,395.35286,158750.49393105437,401.87,2022,4,15,2,5
2022-04-13 06:00:00,401.87,402.28,398.58,989.30171,396313.2388002764,28499,425.76192,170571.19151919588,399.58,2022,4,15,2,6
2022-04-13 07:00:00,399.58,402.26,399.1,1298.85167,520284.7314404709,30313,634.19132,254050.08026009888,401.3,2022,4,15,2,7
2022-04-13 08:00:00,401.3,402.0,400.05,1097.54646,440398.8745195388,26102,530.42854,212848.8559766474,401.62,2022,4,15,2,8
2022-04-13 09:00:00,401.62,402.12,400.29,923.60258,370577.0682089324,26942,422.29998,169450.3103546438,400.8,2022,4,15,2,9
2022-04-13 10:00:00,400.8,401.42,397.28,1426.31832,569681.5646926473,41522,652.09993,260464.13523157407,398.08,2022,4,15,2,10
2022-04-13 11:00:00,398.08,399.9,396.56,1442.29346,573963.4437121216,33777,616.38035,245301.1329571646,397.22,2022,4,15,2,11
2022-04-13 12:00:00,397.22,399.35,396.48,1848.9893,735016.8333808199,41771,912.81399,362875.1413647465,397.0,2022,4,15,2,12
2022-04-13 13:00:00,397.0,405.7,396.22,4007.65579,1607220.4290664275,77596,2082.38623,835124.6879386312,405.21,2022,4,15,2,13
2022-04-13 14:00:00,405.21,409.57,403.65,4845.88732,1968470.92428014,91599,2318.55807,941843.0871208943,406.42,2022,4,15,2,14
2022-04-13 15:00:00,406.42,414.11,406.4,4441.77629,1819479.1108641785,87715,2395.50659,981277.719036378,411.58,2022,4,15,2,15
2022-04-13 16:00:00,411.58,413.47,409.38,2492.51173,1024741.636796014,52946,1149.7355,472699.6560579117,410.05,2022,4,15,2,16
2022-04-13 17:00:00,410.05,411.41,408.29,2555.19169,1047766.822328544,46232,1204.55067,493941.7740212315,410.43,2022,4,15,2,17
